id	altmetric_id	authors	journal	type	doi	altmetric_score	date	1day	2day	3day	4day	5day	6day	1week	1month	3month	6month	1year	alltime	pubyear	pubmonth	males	females	unknown	propmales	propfemales	propunknown	numauthors	firstgender	firstgenderprob	lastgender	lastgenderprob	authors_format	cleaned_authors
14721407	10988365	['Sandeep Venkataram', 'Barbara Dunn', 'Yuping Li', 'Atish Agarwala', 'Jessica Chang', 'Emily\xa0R. Ebel', 'Kerry Geiler-Samerotte', 'Lucas Hérissant', 'Jamie\xa0R. Blundell', 'Sasha\xa0F. Levy', 'Daniel\xa0S. Fisher', 'Gavin Sherlock', 'Dmitri\xa0A. Petrov', 'Venkataram, Sandeep', 'Dunn, Barbara', 'Li, Yuping', 'Agarwala, Atish', 'Chang, Jessica', 'Ebel, Emily R', 'Geiler-Samerotte, Kerry', 'Hérissant, Lucas', 'Blundell, Jamie R', 'Levy, Sasha F', 'Fisher, Daniel S', 'Sherlock, Gavin', 'Petrov, Dmitri A']	Cell	article	10.1016/j.cell.2016.08.002	50.874	2016-09-01T00:00:00+00:00	None	None	2.85	None	None	None	None	None	None	None	2.85	50.874	2016	9	8	5	0	0.615384615384615	0.384615384615385	0	13	male	0.98	male	1	firstlast	Sandeep Venkataram, Barbara Dunn, Yuping Li, Atish Agarwala, Jessica Chang, Emily Ebel, Kerry Geiler-Samerotte, Lucas Hérissant, Jamie Blundell, Sasha Levy, Daniel Fisher, Gavin Sherlock, Dmitri Petrov
14721956	19211316	['Ge, Yejing', 'Gomez, Nicholas C.', 'Adam, Rene C.', 'Nikolova, Maria', 'Yang, Hanseul', 'Verma, Akanksha', 'Lu, Catherine Pei-Ju', 'Polak, Lisa', 'Yuan, Shaopeng', 'Elemento, Olivier', 'Fuchs, Elaine', 'Yejing Ge', 'Nicholas C. Gomez', 'Rene C. Adam', 'Maria Nikolova', 'Hanseul Yang', 'Akanksha Verma', 'Catherine Pei-Ju Lu', 'Lisa Polak', 'Shaopeng Yuan', 'Olivier Elemento', 'Elaine Fuchs']	Cell	article	10.1016/j.cell.2017.03.042	84.75	2017-04-01T00:00:00+00:00	None	None	1	None	None	None	None	None	None	None	3.6	84.75	2017	4	9	2	0	0.818181818181818	0.181818181818182	0	11	male	0.68	male	0.78	firstlast	Ge Yejing, Gomez Nicholas, Adam Rene, Nikolova Maria, Yang Hanseul, Verma Akanksha, Lu Catherine, Polak Lisa, Yuan Shaopeng, Elemento Olivier, Fuchs Elaine
14733116	10116301	['Haiyan Zhao', 'Estefania Fernandez', 'Kimberly\xa0A. Dowd', 'Scott\xa0D. Speer', 'Derek\xa0J. Platt', 'Matthew\xa0J. Gorman', 'Jennifer Govero', 'Christopher\xa0A. Nelson', 'Theodore\xa0C. Pierson', 'Michael\xa0S. Diamond', 'Daved\xa0H. Fremont', 'Zhao, Haiyan', 'Fernandez, Estefania', 'Dowd, Kimberly A', 'Speer, Scott D', 'Platt, Derek J', 'Gorman, Matthew J', 'Govero, Jennifer', 'Nelson, Christopher A', 'Pierson, Theodore C', 'Diamond, Michael S', 'Fremont, Daved H', 'Kimberly A. Dowd', 'Scott D. Speer', 'Derek J. Platt', 'Matthew J. Gorman', 'Christopher A. Nelson', 'Theodore C. Pierson', 'Michael S. Diamond', 'Daved H. Fremont']	Cell	article	10.1016/j.cell.2016.07.020	363.874	2016-07-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	6.75	363.874	2016	7	7	4	0	0.636363636363636	0.363636363636364	0	11	female	0.9	male	0.95	firstlast	Haiyan Zhao, Estefania Fernandez, Jennifer Govero, Kimberly Dowd, Scott Speer, Derek Platt, Matthew Gorman, Christopher Nelson, Theodore Pierson, Michael Diamond, Daved Fremont
14735138	1958546	['Vivek\xa0K. Arora', 'Emily Schenkein', 'Rajmohan Murali', 'Sumit\xa0K. Subudhi', 'John Wongvipat', 'Minna\xa0D. Balbas', 'Neel Shah', 'Ling Cai', 'Eleni Efstathiou', 'Chris Logothetis', 'Deyou Zheng', 'Charles\xa0L. Sawyers', 'Arora VK', 'Schenkein E', 'Murali R', 'Subudhi SK', 'Wongvipat J', 'Balbas MD', 'Shah N', 'Cai L', 'Efstathiou E', 'Logothetis C', 'Zheng D', 'Sawyers CL', 'Vivek K. Arora', 'Sumit K. Subudhi', 'Minna D. Balbas', 'Charles L. Sawyers']	Cell	article	10.1016/j.cell.2013.11.012	32.95	2013-01-01T00:00:00+00:00	None	None	12.5	None	None	None	None	None	None	7	13.75	32.95	2013	1	8	4	0	0.666666666666667	0.333333333333333	0	12	female	0.98	male	0.99	firstlast	Emily Schenkein, Rajmohan Murali, John Wongvipat, Neel Shah, Ling Cai, Eleni Efstathiou, Chris Logothetis, Deyou Zheng, Vivek Arora, Sumit Subudhi, Minna Balbas, Charles Sawyers
14740467	9180197	['Wolfe, Michael S', 'Yankner, Bruce A']	Cell	article	10.1016/j.cell.2016.06.034	10	2016-06-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	10	2016	6	2	0	0	1	0	0	2	male	0.99	male	0.98	lastfirst	Wolfe Michael, Yankner Bruce
14747096	1502893	['Fedor Kouzine', 'Damian Wojtowicz', 'Arito Yamane', 'Wolfgang Resch', 'Kyong-Rim Kieffer-Kwon', 'Russell Bandle', 'Steevenson Nelson', 'Hirotaka Nakahashi', 'Parirokh Awasthi', 'Lionel Feigenbaum', 'Herve Menoni', 'Jan Hoeijmakers', 'Wim Vermeulen', 'Hui Ge', 'Teresa\xa0M. Przytycka', 'David Levens', 'Rafael Casellas']	Cell	article	10.1016/j.cell.2013.04.033	15.32	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	15.32	2013	1	13	3	1	0.764705882352941	0.176470588235294	0.0588235294117647	17	male	0.97	male	0.99	firstlast	Fedor Kouzine, Damian Wojtowicz, Arito Yamane, Wolfgang Resch, Kyong-Rim Kieffer-Kwon, Russell Bandle, Steevenson Nelson, Hirotaka Nakahashi, Parirokh Awasthi, Lionel Feigenbaum, Herve Menoni, Jan Hoeijmakers, Wim Vermeulen, Hui Ge, Teresa Przytycka, David Levens, Rafael Casellas
14748243	13312854	['Pappalardo, Jenna L', 'Hafler, David A', 'Jenna L. Pappalardo', 'David\xa0A. Hafler', 'David A. Hafler']	Cell	article	10.1016/j.cell.2016.10.040	17.75	2016-11-05T22:01:19+00:00	None	None	None	None	None	None	None	None	None	None	None	17.75	2016	11	1	1	0	0.5	0.5	0	2	female	0.95	male	0.99	lastfirst	Pappalardo Jenna, Hafler David
14752900	4258983	['Zhou, Feng', 'Roy, Sudipto']	Cell	article	10.1016/j.cell.2015.06.048	0.5	2015-02-07T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	0.5	2015	2	2	0	0	1	0	0	2	male	0.79	male	0.98	firstlast	Zhou Feng, Roy Sudipto
14757015	1718493	['Kai-Hsiung Chang', 'Rui Li', 'Barbara Kuri', 'Yair Lotan', 'Claus\xa0G. Roehrborn', 'Jiayan Liu', 'Robert Vessella', 'Peter\xa0S. Nelson', 'Payal Kapur', 'Xiaofeng Guo', 'Hamid Mirzaei', 'Richard\xa0J. Auchus', 'Nima Sharifi', 'Chang KH', 'Li R', 'Kuri B', 'Lotan Y', 'Roehrborn CG', 'Liu J', 'Vessella R', 'Nelson PS', 'Kapur P', 'Guo X', 'Mirzaei H', 'Auchus RJ', 'Sharifi N']	Cell	article	10.1016/j.cell.2013.07.029	57.5	2013-01-01T00:00:00+00:00	None	None	3	None	None	None	None	None	None	None	3	57.5	2013	1	10	3	0	0.769230769230769	0.230769230769231	0	13	male	0.85	male	0.86	firstlast	Kai-Hsiung Chang, Rui Li, Barbara Kuri, Yair Lotan, Claus Roehrborn, Jiayan Liu, Robert Vessella, Peter Nelson, Payal Kapur, Xiaofeng Guo, Hamid Mirzaei, Richard Auchus, Nima Sharifi
14761732	3394090	['C.S Goodman', 'A.L Kolodkin', 'Y Luo', 'A.W Püschel', 'J.A Raper']	Cell	article	10.1016/s0092-8674(00)80766-7	6	2016-02-10T02:53:33+00:00	None	None	3	None	None	None	None	None	None	None	3	6	2016	2	0	0	5	0	0	1	5	""		""		nofirstname	C Goodman, A Kolodkin, Y Luo, A Püschel, J Raper
14761821	31286657	['Imamovic, Lejla', 'Ellabaan, Mostafa Mostafa Hashim', 'Dantas Machado, Ana Manuel', 'Citterio, Linda', 'Wulff, Tune', 'Molin, Soren', 'Krogh Johansen, Helle', 'Sommer, Morten Otto Alexander', 'Lejla Imamovic', 'Mostafa Mostafa Hashim Ellabaan', 'Ana Manuel Dantas Machado', 'Linda Citterio', 'Tune Wulff', 'Soren Molin', 'Helle Krogh Johansen', 'Morten Otto Alexander Sommer']	Cell	article	10.1016/j.cell.2017.12.012	77.63	2018-01-01T00:00:00+00:00	None	None	77.63	None	None	None	None	None	None	0.25	77.63	77.63	2018	1	6	2	0	0.75	0.25	0	8	female	0.97	male	0.99	lastfirst	Imamovic Lejla, Ellabaan Mostafa, Dantas Machado, Citterio Linda, Wulff Tune, Molin Soren, Krogh Johansen, Sommer Morten
14768301	825249	['Michael\xa0T. Laub', 'Emily\xa0J. Capra', 'Barrett\xa0S. Perchuk', 'Jeffrey\xa0M. Skerker']	Cell	article	10.1016/j.cell.2012.05.033	5	2012-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	5	2012	1	3	1	0	0.75	0.25	0	4	male	0.99	male	0.99	firstlast	Michael Laub, Emily Capra, Barrett Perchuk, Jeffrey Skerker
14768715	4601448	['Richter, Joel D', 'Coller, Jeff']	Cell	article	10.1016/j.cell.2015.09.041	5.85	2015-08-10T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	5.85	2015	8	2	0	0	1	0	0	2	male	0.98	male	0.99	lastfirst	Richter Joel, Coller Jeff
14772214	1792236	['Salomé Adam', 'Sophie\xa0E. Polo', 'Geneviève Almouzni']	Cell	article	10.1016/j.cell.2013.08.029	4.85	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	4.85	2013	1	1	1	1	0.333333333333333	0.333333333333333	0.333333333333333	3	male	0.98	""		firstlast	Salomé Adam, Sophie Polo, Geneviève Almouzni
14791367	11979416	['Hendrix CW', 'Craig\xa0W. Hendrix']	Cell	article	10.1016/j.cell.2013.09.030	None	2013-10-23T23:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	None	2013	10	1	0	0	1	0	0	1	male	0.97	male	0.97	firstlast	Hendrix Craig
14799390	13755581	"['William\xa0J. Astle', 'Heather Elding', 'Tao Jiang', 'Dave Allen', 'Dace Ruklisa', 'Alice\xa0L. Mann', 'Daniel Mead', 'Heleen Bouman', 'Fernando Riveros-Mckay', 'Myrto\xa0A. Kostadima', 'John\xa0J. Lambourne', 'Suthesh Sivapalaratnam', 'Kate Downes', 'Kousik Kundu', 'Lorenzo Bomba', 'Kim Berentsen', 'John\xa0R. Bradley', 'Louise\xa0C. Daugherty', 'Olivier Delaneau', 'Kathleen Freson', 'Stephen\xa0F. Garner', 'Luigi Grassi', 'Jose Guerrero', 'Matthias Haimel', 'Eva\xa0M. Janssen-Megens', 'Anita Kaan', 'Mihir Kamat', 'Bowon Kim', 'Amit Mandoli', 'Jonathan Marchini', 'Joost\xa0H.A. Martens', 'Stuart Meacham', 'Karyn Megy', 'Jared O’Connell', 'Romina Petersen', 'Nilofar Sharifi', 'Simon\xa0M. Sheard', 'James\xa0R. Staley', 'Salih Tuna', 'Martijn van\xa0der\xa0Ent', 'Klaudia Walter', 'Shuang-Yin Wang', 'Eleanor Wheeler', 'Steven\xa0P. Wilder', 'Valentina Iotchkova', 'Carmel Moore', 'Jennifer Sambrook', 'Hendrik\xa0G. Stunnenberg', 'Emanuele Di\xa0Angelantonio', 'Stephen Kaptoge', 'Taco\xa0W. Kuijpers', 'Enrique Carrillo-de-Santa-Pau', 'David Juan', 'Daniel Rico', 'Alfonso Valencia', 'Lu Chen', 'Bing Ge', 'Louella Vasquez', 'Tony Kwan', 'Diego Garrido-Martín', 'Stephen Watt', 'Ying Yang', 'Roderic Guigo', 'Stephan Beck', 'Dirk\xa0S. Paul', 'Tomi Pastinen', 'David Bujold', 'Guillaume Bourque', 'Mattia Frontini', 'John Danesh', 'David\xa0J. Roberts', 'Willem\xa0H. Ouwehand', 'Adam\xa0S. Butterworth', 'Nicole Soranzo', 'Astle, William J', 'Elding, Heather', 'Jiang, Tao', 'Allen, Dave', 'Ruklisa, Dace', 'Mann, Alice L', 'Mead, Daniel', 'Bouman, Heleen', 'Riveros-Mckay, Fernando', 'Kostadima, Myrto A', 'Lambourne, John J', 'Sivapalaratnam, Suthesh', 'Downes, Kate', 'Kundu, Kousik', 'Bomba, Lorenzo', 'Berentsen, Kim', 'Bradley, John R', 'Daugherty, Louise C', 'Delaneau, Olivier', 'Freson, Kathleen', 'Garner, Stephen F', 'Grassi, Luigi', 'Guerrero, Jose', 'Haimel, Matthias', 'Janssen-Megens, Eva M', 'Kaan, Anita', 'Kamat, Mihir', 'Kim, Bowon', 'Mandoli, Amit', 'Marchini, Jonathan', 'Martens, Joost H A', 'Meacham, Stuart', 'Megy, Karyn', ""O'Connell, Jared"", 'Petersen, Romina', 'Sharifi, Nilofar', 'Sheard, Simon M', 'Staley, James R', 'Tuna, Salih', 'van der Ent, Martijn', 'Walter, Klaudia', 'Wang, Shuang-Yin', 'Wheeler, Eleanor', 'Wilder, Steven P', 'Iotchkova, Valentina', 'Moore, Carmel', 'Sambrook, Jennifer', 'Stunnenberg, Hendrik G', 'Di Angelantonio, Emanuele', 'Kaptoge, Stephen', 'Kuijpers, Taco W', 'Carrillo-de-Santa-Pau, Enrique', 'Juan, David', 'Rico, Daniel', 'Valencia, Alfonso', 'Chen, Lu', 'Ge, Bing', 'Vasquez, Louella', 'Kwan, Tony', 'Garrido-Martín, Diego', 'Watt, Stephen', 'Yang, Ying', 'Guigo, Roderic', 'Beck, Stephan', 'Paul, Dirk S', 'Pastinen, Tomi', 'Bujold, David', 'Bourque, Guillaume', 'Frontini, Mattia', 'Danesh, John', 'Roberts, David J', 'Ouwehand, Willem H', 'Butterworth, Adam S', 'Soranzo, Nicole', 'William J. Astle', 'Alice L. Mann', 'Myrto A. Kostadima', 'John J. Lambourne', 'John R. Bradley', 'Louise C. Daugherty', 'Stephen F. Garner', 'Eva M. Janssen-Megens', 'Joost H.A. Martens', 'Simon M. Sheard', 'James R. Staley', 'Martijn van der Ent', 'Steven P. Wilder', 'Hendrik G. Stunnenberg', 'Emanuele Di Angelantonio', 'Taco W. Kuijpers', 'Dirk S. Paul', 'David J. Roberts', 'Willem H. Ouwehand', 'Adam S. Butterworth', 'Astle, WJ', 'Elding, H', 'Jiang, T', 'Allen, D', 'Ruklisa, D', 'Mann, AL', 'Mead, D', 'Bouman, H', 'Riveros-Mckay, F', 'Kostadima, MA', 'Lambourne, JJ', 'Sivapalaratnam, S', 'Downes, K', 'Kundu, K', 'Bomba, L', 'Berentsen, K', 'Bradley, JR', 'Daugherty, LC', 'Delaneau, O', 'Freson, K', 'Garner, SF', 'Grassi, L', 'Guerrero, J', 'Haimel, M', 'Janssen-Megens, EM', 'Kaan, A', 'Kamat, M', 'Kim, B', 'Mandoli, A', 'Marchini, J', 'Martens, JHA', 'Meacham, S', 'Megy, K', ""O'Connell, J"", 'Petersen, R', 'Sharifi, N', 'Sheard, SM', 'Staley, JR', 'Tuna, S', 'van der Ent, M', 'Walter, K', 'Wang, S-Y', 'Wheeler, E', 'Wilder, SP', 'Iotchkova, V', 'Moore, C', 'Sambrook, J', 'Stunnenberg, HG', 'Di Angelantonio, E', 'Kaptoge, S', 'Kuijpers, TW', 'Carrillo-de-Santa-Pau, E', 'Juan, D', 'Rico, D', 'Valencia, A', 'Chen, L', 'Ge, B', 'Vasquez, L', 'Kwan, T', 'Garrido-Martin, D', 'Watt, S', 'Yang, Y', 'Guigo, R', 'Beck, S', 'Paul, DS', 'Pastinen, T', 'Bujold, D', 'Bourque, G', 'Frontini, M', 'Danesh, J', 'Roberts, DJ', 'Ouwehand, WH', 'Butterworth, AS', 'Soranzo, N']"	Cell	article	10.1016/j.cell.2016.10.042	121.4	2016-11-01T00:00:00+00:00	None	None	0.25	None	None	None	None	None	None	None	3.75	121.4	2016	11	52	24	1	0.675324675324675	0.311688311688312	0.012987012987013	77	male	0.99	""		firstlast	Jared Connell, Shuang-Yin Wang, Diego Garrido-Martín, Joost Martens, William Astle, Heather Elding, Tao Jiang, Dave Allen, Dace Ruklisa, Alice Mann, Daniel Mead, Heleen Bouman, Fernando Riveros-Mckay, Myrto Kostadima, John Lambourne, Suthesh Sivapalaratnam, Kate Downes, Kousik Kundu, Lorenzo Bomba, Kim Berentsen, John Bradley, Louise Daugherty, Olivier Delaneau, Kathleen Freson, Stephen Garner, Luigi Grassi, Jose Guerrero, Matthias Haimel, Eva Janssen-Megens, Anita Kaan, Mihir Kamat, Bowon Kim, Amit Mandoli, Jonathan Marchini, Martens JA, Stuart Meacham, Karyn Megy, Romina Petersen, Nilofar Sharifi, Simon Sheard, James Staley, Salih Tuna, Martijn van, Klaudia Walter, Wang NA, Eleanor Wheeler, Steven Wilder, Valentina Iotchkova, Carmel Moore, Jennifer Sambrook, Hendrik Stunnenberg, Emanuele Di, Stephen Kaptoge, Taco Kuijpers, Enrique Carrillo-de-Santa-Pau, David Juan, Daniel Rico, Alfonso Valencia, Lu Chen, Bing Ge, Louella Vasquez, Tony Kwan, Garrido-Martin D, Stephen Watt, Ying Yang, Roderic Guigo, Stephan Beck, Dirk Paul, Tomi Pastinen, David Bujold, Guillaume Bourque, Mattia Frontini, John Danesh, David Roberts, Willem Ouwehand, Adam Butterworth, Nicole Soranzo
14800367	1992769	['Alex\xa0S. Nord', 'Matthew\xa0J. Blow', 'Catia Attanasio', 'Jennifer\xa0A. Akiyama', 'Amy Holt', 'Roya Hosseini', 'Sengthavy Phouanenavong', 'Ingrid Plajzer-Frick', 'Malak Shoukry', 'Veena Afzal', 'John\xa0L.R. Rubenstein', 'Edward\xa0M. Rubin', 'Len\xa0A. Pennacchio', 'Axel Visel']	Cell	article	10.1016/j.cell.2013.11.033	11.6	2013-12-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	11.6	2013	12	7	7	0	0.5	0.5	0	14	male	0.9	male	0.98	firstlast	Alex Nord, Matthew Blow, Catia Attanasio, Jennifer Akiyama, Amy Holt, Roya Hosseini, Sengthavy Phouanenavong, Ingrid Plajzer-Frick, Malak Shoukry, Veena Afzal, John Rubenstein, Edward Rubin, Len Pennacchio, Axel Visel
14801247	1182979	['Peter\xa0James Turnbaugh', 'Corinne\xa0Ferrier Maurice', 'Henry\xa0Joseph Haiser', 'Maurice CF', 'Haiser HJ', 'Turnbaugh PJ']	Cell	article	10.1016/j.cell.2012.10.052	45.47	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	45.47	2013	1	2	1	3	0.333333333333333	0.166666666666667	0.5	6	male	0.99	""		firstlast	Peter James, Corinne Ferrier, Henry Joseph, Maurice C, Haiser H, Turnbaugh P
14804712	23565522	['Fumiyuki Hatanaka', 'Alejandro Ocampo', 'Juan Carlos Izpisua Belmonte', 'Hatanaka, Fumiyuki', 'Ocampo, Alejandro', 'Izpisua Belmonte, Juan Carlos']	Cell	article	10.1016/j.cell.2017.07.039	33.05	2017-08-10T00:00:00+00:00	None	None	0.85	None	None	None	None	None	None	0.85	33.05	33.05	2017	8	2	0	1	0.666666666666667	0	0.333333333333333	3	""		male	0.98	firstlast	Fumiyuki Hatanaka, Alejandro Ocampo, Juan Carlos
14812666	629706	['Edwin\xa0S. Levitan']	Cell	article	10.1016/j.cell.2011.12.036	1	2012-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	1	2012	1	1	0	0	1	0	0	1	male	0.99	male	0.99	firstlast	Edwin Levitan
14813825	14228456	['Meng Wu', 'Jinke Gu', 'Runyu Guo', 'Yushen Huang', 'Maojun Yang', 'Wu, Meng', 'Gu, Jinke', 'Guo, Runyu', 'Huang, Yushen', 'Yang, Maojun']	Cell	article	10.1016/j.cell.2016.11.012	34.2	2016-12-01T00:00:00+00:00	None	None	8	None	None	None	None	None	None	8	15	34.2	2016	12	5	0	0	1	0	0	5	male	0.71	male	0.64	lastfirst	Meng Wu, Jinke Gu, Runyu Guo, Yushen Huang, Maojun Yang
14816481	24575975	['Jan Mueller', 'Gregory Szep', 'Maria Nemethova', 'Ingrid de Vries', 'Arnon D. Lieber', 'Christoph Winkler', 'Karsten Kruse', 'J. Victor Small', 'Christian Schmeiser', 'Kinneret Keren', 'Robert Hauschild', 'Michael Sixt']	Cell	article	10.1016/j.cell.2017.07.051	65.35	2017-08-31T00:00:00+00:00	None	None	1.75	None	None	None	None	None	None	None	65.35	65.35	2017	8	8	3	1	0.666666666666667	0.25	0.0833333333333333	12	male	0.95	""		firstlast	Jan Mueller, Gregory Szep, Maria Nemethova, Ingrid deVries, Arnon Lieber, Christoph Winkler, Karsten Kruse, J Victor, Christian Schmeiser, Kinneret Keren, Robert Hauschild, Michael Sixt
14824647	210019	['Premsrirut PK', 'Dow LE', 'Kim SY', 'Camiolo M', 'Malone CD', 'Miething C', 'Scuoppo C', 'Zuber J', 'Dickins RA', 'Kogan SC', 'Shroyer KR', 'Sordella R', 'Hannon GJ', 'Lowe SW', 'Prem\xa0K. Premsrirut', 'Lukas\xa0E. Dow', 'Sang\xa0Yong Kim', 'Matthew Camiolo', 'Colin\xa0D. Malone', 'Cornelius Miething', 'Claudio Scuoppo', 'Johannes Zuber', 'Ross\xa0A. Dickins', 'Scott\xa0C. Kogan', 'Kenneth\xa0R. Shroyer', 'Raffaella Sordella', 'Gregory\xa0J. Hannon', 'Scott\xa0W. Lowe']	Cell	article	10.1016/j.cell.2011.03.012	6	2011-04-01T00:00:00+00:00	None	None	3	None	None	None	None	None	None	None	3	6	2011	4	13	2	1	0.8125	0.125	0.0625	16	male	0.88	male	0.99	lastfirst	Camiolo Malone, Kim Shroyer, Premsrirut Prem, Dow Lukas, Sang Yong, Matthew Camiolo, Colin Malone, Miething Cornelius, Scuoppo Claudio, Zuber Johannes, Dickins Ross, Kogan Scott, Kenneth Shroyer, Sordella Raffaella, Hannon Gregory, Lowe Scott
14828404	4889849	['Maciejowski, John', 'Li, Yilong', 'Bosco, Nazario', 'Campbell, Peter J', 'de Lange, Titia', 'John Maciejowski', 'Yilong Li', 'Nazario Bosco', 'Peter\xa0J. Campbell', 'Titia de\xa0Lange']	Cell	article	10.1016/j.cell.2015.11.054	94.6	2015-12-22T11:21:45+00:00	None	None	0.25	None	None	None	None	None	None	0.25	0.5	94.6	2015	12	4	1	0	0.8	0.2	0	5	male	0.99	male	0.64	firstlast	Maciejowski John, Li Yilong, Bosco Nazario, Campbell Peter, deLange Titia
14831823	29071409	['Amy F.T. Arnsten', 'Daeyeol Lee', 'Christopher Pittenger']	Cell	article	10.1016/j.cell.2017.11.004	77.55	2017-11-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	77.55	77.55	2017	11	2	1	0	0.666666666666667	0.333333333333333	0	3	female	0.97	male	0.99	firstlast	Amy Arnsten, Daeyeol Lee, Christopher Pittenger
14835692	1823829	['Daniel\xa0E. Stange', 'Bon-Kyoung Koo', 'Meritxell Huch', 'Greg Sibbel', 'Onur Basak', 'Anna Lyubimova', 'Pekka Kujala', 'Sina Bartfeld', 'Jan Koster', 'Jessica\xa0H. Geahlen', 'Peter\xa0J. Peters', 'Johan\xa0H. van\xa0Es', 'Marc van\xa0de\xa0Wetering', 'Jason\xa0C. Mills', 'Hans Clevers', 'Stange DE', 'Koo BK', 'Huch M', 'Sibbel G', 'Basak O', 'Lyubimova A', 'Kujala P', 'Bartfeld S', 'Koster J', 'Geahlen JH', 'Peters PJ', 'van Es JH', 'van de Wetering M', 'Mills JC', 'Clevers H', 'Daniel E. Stange', 'Jessica H. Geahlen', 'Peter J. Peters', 'Johan H. van Es', 'Marc van de Wetering', 'Jason C. Mills']	Cell	article	10.1016/j.cell.2013.09.008	117.586	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	3	117.586	2013	1	11	4	0	0.733333333333333	0.266666666666667	0	15	male	0.8	male	0.99	firstlast	Bon-Kyoung Koo, Meritxell Huch, Greg Sibbel, Onur Basak, Anna Lyubimova, Pekka Kujala, Sina Bartfeld, Jan Koster, Hans Clevers, Daniel Stange, Jessica Geahlen, Peter Peters, Johan van, Marc van, Jason Mills
14843856	21416084	['Christopher J. Nirschl', 'Mayte Suárez-Fariñas', 'Benjamin Izar', 'Sanjay Prakadan', 'Ruth Dannenfelser', 'Itay Tirosh', 'Yong Liu', 'Qian Zhu', 'K. Sanjana P. Devi', 'Shaina L. Carroll', 'David Chau', 'Melika Rezaee', 'Tae-Gyun Kim', 'Ruiqi Huang', 'Judilyn Fuentes-Duculan', 'George X. Song-Zhao', 'Nicholas Gulati', 'Michelle A. Lowes', 'Sandra L. King', 'Francisco J. Quintana', 'Young-suk Lee', 'James G. Krueger', 'Kavita Y. Sarin', 'Charles H. Yoon', 'Levi Garraway', 'Aviv Regev', 'Alex K. Shalek', 'Olga Troyanskaya', 'Niroshana Anandasabapathy', 'Nirschl, Christopher J.', 'Suárez-Fariñas, Mayte', 'Izar, Benjamin', 'Prakadan, Sanjay', 'Dannenfelser, Ruth', 'Tirosh, Itay', 'Liu, Yong', 'Zhu, Qian', 'Devi, K. Sanjana P.', 'Carroll, Shaina L.', 'Chau, David', 'Rezaee, Melika', 'Kim, Tae-Gyun', 'Huang, Ruiqi', 'Fuentes-Duculan, Judilyn', 'Song-Zhao, George X.', 'Gulati, Nicholas', 'Lowes, Michelle A.', 'King, Sandra L.', 'Quintana, Francisco J.', 'Lee, Young-suk', 'Krueger, James G.', 'Sarin, Kavita Y.', 'Yoon, Charles H.', 'Garraway, Levi', 'Regev, Aviv', 'Shalek, Alex K.', 'Troyanskaya, Olga', 'Anandasabapathy, Niroshana']	Cell	article	10.1016/j.cell.2017.06.016	134.874	2017-06-29T00:00:00+00:00	None	None	1	None	None	None	None	None	None	None	134.874	134.874	2017	6	18	11	1	0.6	0.366666666666667	0.0333333333333333	30	""		male	1	firstlast	K Sanjana, Christopher Nirschl, Mayte Suárez-Fariñas, Benjamin Izar, Sanjay Prakadan, Ruth Dannenfelser, Itay Tirosh, Yong Liu, Qian Zhu, Devi Sanjana, Shaina Carroll, David Chau, Melika Rezaee, Tae-Gyun Kim, Ruiqi Huang, Judilyn Fuentes-Duculan, George Song-Zhao, Nicholas Gulati, Michelle Lowes, Sandra King, Francisco Quintana, Young-suk Lee, James Krueger, Kavita Sarin, Charles Yoon, Levi Garraway, Aviv Regev, Alex Shalek, Olga Troyanskaya, Niroshana Anandasabapathy
14845934	1301994	['Katherine\xa0H. Schreiber', 'Brian\xa0K. Kennedy', 'Schreiber KH', 'Kennedy BK']	Cell	article	10.1016/j.cell.2013.02.015	3.25	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	3.25	2013	1	1	1	0	0.5	0.5	0	2	female	0.98	male	0.99	firstlast	Katherine Schreiber, Brian Kennedy
14849406	4739645	['Mardones, Pablo', 'Hetz, Claudio']	Cell	article	10.1016/j.cell.2015.10.060	2.85	2015-05-11T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	2.85	2015	5	2	0	0	1	0	0	2	male	0.99	male	0.99	lastfirst	Mardones Pablo, Hetz Claudio
